 ATOMNUMBER =           1
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
 ATOMNUMBER =          19
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -66.8281961279343      K           2           0
   2.11106509481442      K           2           1
   66.0220492971182      K          -2           1
  -8.80234221341881      K           2           2
 -0.709575941838372      K          -2           2
  -11.9749015080086      K           4           0
 -0.509331610069918      K           4           1
   6.06686170923544      K          -4           1
 -0.563264298949127      K           4           2
  0.437508017328019      K          -4           2
  1.618082232222428E-002 K           4           3
  0.501504540576764      K          -4           3
   1.35048315846942      K           4           4
 -0.885735167431701      K          -4           4
  -2.39978937056054      K           6           0
  1.531840675235724E-002 K           6           1
  0.265915930440658      K          -6           1
 -4.363768600774839E-002 K           6           2
 -1.353613028679139E-002 K          -6           2
 -0.115632195311233      K           6           3
  1.749135216324395E-003 K          -6           3
  7.658115796650695E-002 K           6           4
  1.363866249510456E-002 K          -6           4
 -3.215645671384115E-002 K           6           5
  0.657062293809548      K          -6           5
   65.8409825031518      K           6           6
 -1.256127978552954E-003 K          -6           6
 ATOMNUMBER =          20
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -66.8267538771178      K           2           0
  -2.11113301897053      K           2           1
  -66.0314063118310      K          -2           1
  -8.80934866575441      K           2           2
 -0.713480501819343      K          -2           2
  -11.9749870986076      K           4           0
  0.508896468147569      K           4           1
  -6.06668188938738      K          -4           1
 -0.563302813198786      K           4           2
  0.437644659323538      K          -4           2
 -1.728638314363899E-002 K           4           3
 -0.502106785066793      K          -4           3
   1.35035193264777      K           4           4
 -0.885867696329630      K          -4           4
  -2.39979085233066      K           6           0
 -1.539778016170867E-002 K           6           1
 -0.265799556658257      K          -6           1
 -4.363266014228934E-002 K           6           2
 -1.355266597352685E-002 K          -6           2
  0.115679509411191      K           6           3
 -1.727098170134994E-003 K          -6           3
  7.649786782443480E-002 K           6           4
  1.365404295794600E-002 K          -6           4
  3.239551179930566E-002 K           6           5
 -0.656884472872500      K          -6           5
   65.8408460910596      K           6           6
 -1.273580523080531E-003 K          -6           6
 ATOMNUMBER =          21
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -66.8271371651027      K           2           0
  -2.11347086250476      K           2           1
  -66.0252127835698      K          -2           1
  -8.81226400871427      K           2           2
 -0.713596880435262      K          -2           2
  -11.9749421848449      K           4           0
  0.509103911661146      K           4           1
  -6.06660170177639      K          -4           1
 -0.563093773283894      K           4           2
  0.438235338010863      K          -4           2
 -2.198520321038501E-002 K           4           3
 -0.501868096685650      K          -4           3
   1.34973146967827      K           4           4
 -0.886603657276822      K          -4           4
  -2.39978926391683      K           6           0
 -1.519274848477202E-002 K           6           1
 -0.265899238386400      K          -6           1
 -4.359445242779265E-002 K           6           2
 -1.356712699329389E-002 K          -6           2
  0.115586907326439      K           6           3
 -1.751803129871401E-003 K          -6           3
  7.655421855877223E-002 K           6           4
  1.346581266603785E-002 K          -6           4
  3.176360180853177E-002 K           6           5
 -0.657383159203582      K          -6           5
   65.8409425689940      K           6           6
 -1.167563222624241E-003 K          -6           6
 ATOMNUMBER =          22
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -66.8280958192857      K           2           0
   2.11755215021530      K           2           1
   66.0258412072778      K          -2           1
  -8.81134720846010      K           2           2
 -0.708744857905368      K          -2           2
  -11.9751423878978      K           4           0
 -0.508928822397718      K           4           1
   6.06660421737704      K          -4           1
 -0.563303025636340      K           4           2
  0.438385071355416      K          -4           2
  2.532569728043411E-002 K           4           3
  0.501320806321937      K          -4           3
   1.34938951035616      K           4           4
 -0.886249846210308      K          -4           4
  -2.39978609462431      K           6           0
  1.525253414455834E-002 K           6           1
  0.265826366404715      K          -6           1
 -4.358009765423737E-002 K           6           2
 -1.355428378073517E-002 K          -6           2
 -0.115521835983288      K           6           3
  1.738640002771149E-003 K          -6           3
  7.655598286496892E-002 K           6           4
  1.341090431389684E-002 K          -6           4
 -3.208157022259665E-002 K           6           5
  0.657241753751959      K          -6           5
   65.8407997300679      K           6           6
 -1.176562102632748E-003 K          -6           6
 ATOMNUMBER =          23
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -49.0631015172235      K           2           0
  4.083344781510828E-003 K           2           1
 -8.036401423255315E-003 K          -2           1
   14.5327721700477      K           2           2
   18.8560618068955      K          -2           2
  -11.5917526980592      K           4           0
  1.299919011224652E-004 K           4           1
  4.845013885363685E-004 K          -4           1
  -3.00315876205342      K           4           2
  -4.16820534865907      K          -4           2
 -1.660799154178472E-003 K           4           3
  1.682946335155373E-004 K          -4           3
   5.13131144994819      K           4           4
  -7.56392361094262      K          -4           4
  -2.40695053156403      K           6           0
  4.539842741401022E-006 K           6           1
 -1.251264281865227E-004 K          -6           1
  4.441249142429746E-002 K           6           2
  0.120388469214292      K          -6           2
 -4.778336603441215E-006 K           6           3
  1.373223967562638E-005 K          -6           3
  0.230439368470373      K           6           4
 -0.283212519442386      K          -6           4
  3.284497798532424E-005 K           6           5
 -3.150806599213614E-004 K          -6           5
   67.0415276956116      K           6           6
 -1.323088085676174E-002 K          -6           6
 ATOMNUMBER =          24
 NUMBER OF LM          49
 Alm<r^l> (K)l   m   
  0.000000000000000E+000 K           0           0
  -50.5391487936092      K           2           0
 -7.917829735320457E-003 K           2           1
  7.266482721593162E-003 K          -2           1
   16.1104472586314      K           2           2
  -25.9180288355917      K          -2           2
  -11.6277150429989      K           4           0
 -1.871025516292430E-004 K           4           1
 -2.630953069315891E-004 K          -4           1
  -2.89309051574316      K           4           2
   5.29258112420112      K          -4           2
  5.078400442602852E-004 K           4           3
  8.977298310535383E-004 K          -4           3
   6.13456869189236      K           4           4
   5.41590262925877      K          -4           4
  -2.41257369382427      K           6           0
 -1.596901915765766E-005 K           6           1
  5.196445797436936E-005 K          -6           1
  2.220266346946131E-002 K           6           2
 -0.197289160046995      K          -6           2
  2.217053316206888E-005 K           6           3
  6.964537807357667E-006 K          -6           3
  0.197954388154090      K           6           4
  0.361991182362602      K          -6           4
